Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
1ES 1959+650,00035025131,57045.2,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.49 ± 0.03,15.26 ± 0.03,14.79 ± 0.04,14.64 ± 0.03,14.85 ± 0.03,14.88 ± 0.04,(0.43 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.02) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025132,57052.09,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.46 ± 0.03,15.21 ± 0.03,14.75 ± 0.04,14.63 ± 0.03,14.85 ± 0.03,14.89 ± 0.04,(0.44 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025133,57068.13,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.64 ± 0.04,15.31 ± 0.04,-,14.81 ± 0.04,14.91 ± 0.03,-,(0.37 ± 0.02) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,-,(0.35 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,-
1ES 1959+650,00035025134,57071.54,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.54 ± 0.03,15.36 ± 0.03,14.91 ± 0.04,14.74 ± 0.03,14.9 ± 0.03,14.99 ± 0.04,(0.4 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025135,57073.91,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.64 ± 0.04,15.39 ± 0.04,14.83 ± 0.05,14.87 ± 0.04,15.1 ± 0.03,15.03 ± 0.14,(0.37 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.02) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.05) × 10⁻¹⁰
1ES 1959+650,00035025136,57080.16,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.47 ± 0.03,15.26 ± 0.03,14.74 ± 0.04,14.73 ± 0.03,14.88 ± 0.03,14.88 ± 0.04,(0.43 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025137,57087.9,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.51 ± 0.04,15.26 ± 0.04,14.67 ± 0.05,14.63 ± 0.04,14.75 ± 0.03,14.81 ± 0.04,(0.41 ± 0.02) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025139,57091.49,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.31 ± 0.04,15.14 ± 0.04,14.62 ± 0.05,14.41 ± 0.04,14.59 ± 0.03,14.65 ± 0.05,(0.5 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(0.61 ± 0.03) × 10⁻¹⁰
1ES 1959+650,00035025141,57097.51,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.29 ± 0.03,15.03 ± 0.03,14.56 ± 0.03,14.35 ± 0.03,14.53 ± 0.03,14.62 ± 0.03,(0.51 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.01) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025142,57099.47,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.24 ± 0.04,15.09 ± 0.04,14.57 ± 0.05,14.37 ± 0.04,14.54 ± 0.04,14.54 ± 0.04,(0.53 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.68 ± 0.03) × 10⁻¹⁰
1ES 1959+650,00035025143,57150.24,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.8 ± 0.04,15.6 ± 0.04,15.07 ± 0.05,15.0 ± 0.04,15.14 ± 0.03,15.21 ± 0.05,(0.32 ± 0.01) × 10⁻¹⁰,(3.08 ± 0.11) × 10⁻¹¹,(3.09 ± 0.14) × 10⁻¹¹,(2.92 ± 0.11) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025144,57171.62,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.69 ± 0.04,15.41 ± 0.04,14.96 ± 0.05,14.84 ± 0.04,15.02 ± 0.03,15.08 ± 0.04,(0.35 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.02) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025145,57178.94,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.78 ± 0.04,15.4 ± 0.04,14.88 ± 0.05,14.86 ± 0.04,14.99 ± 0.04,15.03 ± 0.06,(0.32 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025146,57185.72,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.75 ± 0.04,15.53 ± 0.03,15.0 ± 0.05,14.92 ± 0.04,15.16 ± 0.03,15.21 ± 0.04,(0.33 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(3.14 ± 0.11) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025147,57219.64,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.78 ± 0.05,15.6 ± 0.05,15.04 ± 0.07,15.0 ± 0.05,15.2 ± 0.05,15.25 ± 0.06,(0.32 ± 0.01) × 10⁻¹⁰,(3.09 ± 0.14) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹⁰,(2.92 ± 0.15) × 10⁻¹¹,(3.1 ± 0.13) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025148,57227.89,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.62 ± 0.05,15.3 ± 0.04,-,14.8 ± 0.05,14.91 ± 0.06,-,(0.38 ± 0.02) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰,-,(0.35 ± 0.02) × 10⁻¹⁰,(0.4 ± 0.02) × 10⁻¹⁰,-
1ES 1959+650,00035025149,57235.94,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.8 ± 0.05,15.55 ± 0.04,14.99 ± 0.06,15.03 ± 0.05,15.24 ± 0.04,15.18 ± 0.05,(0.32 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.02) × 10⁻¹⁰,(2.85 ± 0.13) × 10⁻¹¹,(2.98 ± 0.12) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025151,57249.53,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.67 ± 0.05,15.37 ± 0.05,14.88 ± 0.06,14.82 ± 0.05,14.9 ± 0.04,15.04 ± 0.05,(0.36 ± 0.02) × 10⁻¹⁰,(0.38 ± 0.02) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰,(0.35 ± 0.02) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025153,57254.93,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.78 ± 0.04,15.51 ± 0.03,15.01 ± 0.05,14.89 ± 0.04,15.05 ± 0.03,15.2 ± 0.05,(0.32 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025155,57259.46,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.85 ± 0.04,15.64 ± 0.04,15.05 ± 0.05,15.11 ± 0.05,15.22 ± 0.04,15.3 ± 0.06,(3.03 ± 0.12) × 10⁻¹¹,(2.97 ± 0.12) × 10⁻¹¹,(3.13 ± 0.15) × 10⁻¹¹,(2.65 ± 0.12) × 10⁻¹¹,(3.05 ± 0.11) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025156,57270.82,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.77 ± 0.04,15.51 ± 0.04,14.94 ± 0.05,14.91 ± 0.04,15.05 ± 0.04,15.09 ± 0.04,(0.33 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.35 ± 0.02) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025157,57273.05,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.79 ± 0.04,15.53 ± 0.03,15.02 ± 0.04,15.03 ± 0.04,15.37 ± 0.03,15.27 ± 0.05,(0.32 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(2.85 ± 0.1) × 10⁻¹¹,(2.66 ± 0.09) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025159,57274.21,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.87 ± 0.05,15.54 ± 0.05,14.98 ± 0.06,15.0 ± 0.05,15.15 ± 0.04,15.19 ± 0.05,(2.98 ± 0.13) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.02) × 10⁻¹⁰,(2.92 ± 0.14) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025160,57276.83,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.8 ± 0.04,-,-,14.97 ± 0.04,-,-,(0.32 ± 0.01) × 10⁻¹⁰,-,-,(3.02 ± 0.1) × 10⁻¹¹,-,-
1ES 1959+650,00035025161,57281.88,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.83 ± 0.04,15.53 ± 0.03,15.01 ± 0.04,15.0 ± 0.04,15.18 ± 0.03,15.23 ± 0.04,(3.1 ± 0.1) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(2.92 ± 0.1) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025163,57302.15,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.6 ± 0.04,15.38 ± 0.04,14.8 ± 0.05,14.78 ± 0.04,14.94 ± 0.04,14.96 ± 0.05,(0.38 ± 0.02) × 10⁻¹⁰,(0.38 ± 0.02) × 10⁻¹⁰,(0.4 ± 0.02) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025164,57304.14,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.66 ± 0.02,-,-,-,-,-,(0.36 ± 0.01) × 10⁻¹⁰,-,-,-,-,-
1ES 1959+650,00035025167,57306.17,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,-,-,15.1 ± 0.03,-,-,-,-,-,(0.4 ± 0.01) × 10⁻¹⁰
1ES 1959+650,00035025166,57307.14,299.99938,65.14851,19 59 59.8512,65 08 54.636,-,-,-,14.75 ± 0.02,-,-,-,-,-,(0.37 ± 0.01) × 10⁻¹⁰,-,-
1ES 1959+650,00035025168,57308.14,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.52 ± 0.02,-,-,-,-,-,(0.41 ± 0.01) × 10⁻¹⁰,-,-,-,-,-
1ES 1959+650,00035025170,57312.0,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.56 ± 0.04,15.33 ± 0.04,14.79 ± 0.04,14.77 ± 0.04,15.0 ± 0.03,15.01 ± 0.04,(0.4 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.02) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00034114001,57314.27,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.44 ± 0.03,15.26 ± 0.03,14.74 ± 0.04,14.55 ± 0.03,14.76 ± 0.03,14.76 ± 0.03,(0.44 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025171,57321.79,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.33 ± 0.03,15.07 ± 0.03,14.67 ± 0.04,14.48 ± 0.03,14.59 ± 0.03,14.6 ± 0.04,(0.49 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(0.64 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025172,57322.86,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.37 ± 0.03,15.17 ± 0.03,14.66 ± 0.04,14.49 ± 0.03,14.67 ± 0.03,14.7 ± 0.04,(0.48 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025173,57325.05,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.31 ± 0.04,-,-,14.47 ± 0.04,-,-,(0.5 ± 0.02) × 10⁻¹⁰,-,-,(0.48 ± 0.02) × 10⁻¹⁰,-,-
1ES 1959+650,00035025174,57326.48,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.4 ± 0.04,15.22 ± 0.03,14.78 ± 0.04,14.55 ± 0.04,14.72 ± 0.03,14.75 ± 0.05,(0.46 ± 0.02) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.02) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025175,57328.54,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.3 ± 0.04,15.04 ± 0.04,14.61 ± 0.05,14.4 ± 0.04,14.51 ± 0.03,14.6 ± 0.05,(0.5 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.64 ± 0.03) × 10⁻¹⁰
1ES 1959+650,00034140002,57332.09,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.36 ± 0.03,15.1 ± 0.03,14.69 ± 0.04,14.45 ± 0.03,14.63 ± 0.03,14.68 ± 0.03,(0.48 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025176,57332.43,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.35 ± 0.04,15.15 ± 0.04,14.72 ± 0.05,14.49 ± 0.04,14.6 ± 0.03,14.78 ± 0.04,(0.48 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00034140003,57333.09,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.4 ± 0.03,15.2 ± 0.03,14.7 ± 0.03,14.53 ± 0.03,14.66 ± 0.03,14.73 ± 0.03,(0.46 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00034140004,57334.11,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.32 ± 0.03,15.13 ± 0.03,14.64 ± 0.03,14.43 ± 0.03,14.65 ± 0.03,14.61 ± 0.03,(0.5 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025177,57335.74,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.37 ± 0.03,15.24 ± 0.03,14.65 ± 0.04,14.55 ± 0.03,14.76 ± 0.03,14.78 ± 0.04,(0.48 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.02) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025178,57338.67,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.21 ± 0.03,15.03 ± 0.05,-,14.32 ± 0.03,-,-,(0.55 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,-,(0.54 ± 0.02) × 10⁻¹⁰,-,-
1ES 1959+650,00035025179,57341.93,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.26 ± 0.03,15.06 ± 0.03,14.62 ± 0.04,14.43 ± 0.03,14.58 ± 0.03,14.59 ± 0.04,(0.52 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.65 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025180,57342.98,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.25 ± 0.03,15.08 ± 0.03,14.63 ± 0.04,14.39 ± 0.03,14.57 ± 0.03,14.64 ± 0.04,(0.53 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.01) × 10⁻¹⁰,(0.62 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025181,57344.06,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.28 ± 0.03,15.07 ± 0.03,14.59 ± 0.04,14.4 ± 0.03,14.57 ± 0.03,14.59 ± 0.03,(0.52 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.01) × 10⁻¹⁰,(0.65 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025182,57347.91,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.24 ± 0.03,15.03 ± 0.03,14.53 ± 0.04,14.39 ± 0.03,14.52 ± 0.03,14.55 ± 0.04,(0.53 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(0.67 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025183,57350.9,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.42 ± 0.03,15.19 ± 0.03,14.7 ± 0.04,14.54 ± 0.03,14.75 ± 0.03,14.75 ± 0.04,(0.45 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025184,57353.35,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.37 ± 0.03,15.15 ± 0.03,14.73 ± 0.04,14.49 ± 0.03,14.67 ± 0.03,14.71 ± 0.04,(0.47 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025186,57354.08,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.42 ± 0.03,15.19 ± 0.03,14.65 ± 0.04,14.57 ± 0.03,14.74 ± 0.03,14.7 ± 0.04,(0.45 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.02) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025187,57355.08,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.4 ± 0.03,15.19 ± 0.03,14.65 ± 0.04,14.49 ± 0.03,14.68 ± 0.03,14.71 ± 0.04,(0.46 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025185,57356.81,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.44 ± 0.03,15.23 ± 0.03,14.7 ± 0.04,14.61 ± 0.03,14.81 ± 0.03,14.86 ± 0.04,(0.44 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025188,57359.6,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.31 ± 0.03,15.15 ± 0.03,14.62 ± 0.04,14.43 ± 0.03,14.62 ± 0.03,14.63 ± 0.04,(0.5 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.53 ± 0.01) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025190,57363.06,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.43 ± 0.04,15.29 ± 0.04,14.73 ± 0.06,14.62 ± 0.04,14.7 ± 0.04,14.69 ± 0.04,(0.45 ± 0.02) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025191,57373.98,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.41 ± 0.04,15.13 ± 0.03,14.71 ± 0.04,14.42 ± 0.04,14.61 ± 0.03,14.6 ± 0.04,(0.46 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰,(0.64 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025192,57379.36,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.27 ± 0.03,15.11 ± 0.03,14.61 ± 0.04,14.39 ± 0.03,14.52 ± 0.03,14.59 ± 0.04,(0.52 ± 0.02) × 10⁻¹⁰,(0.49 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(0.65 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025193,57382.75,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.33 ± 0.03,15.13 ± 0.03,14.65 ± 0.04,14.39 ± 0.03,14.63 ± 0.03,14.67 ± 0.04,(0.49 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰
1ES 1959+650,00035025195,57384.9,299.99938,65.14851,19 59 59.8512,65 08 54.636,14.4 ± 0.04,15.12 ± 0.03,14.65 ± 0.04,14.4 ± 0.04,14.57 ± 0.03,-,(0.46 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.45 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,-
