Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
3C 66A,00031271024,56988.25,35.66505,43.0355,2 22 39.612,43 02 07.8,14.57 ± 0.03,15.41 ± 0.03,15.03 ± 0.04,14.75 ± 0.03,14.93 ± 0.03,14.85 ± 0.04,(2.67 ± 0.08) × 10⁻¹¹,(2.66 ± 0.08) × 10⁻¹¹,(2.52 ± 0.1) × 10⁻¹¹,(2.18 ± 0.07) × 10⁻¹¹,(2.08 ± 0.06) × 10⁻¹¹,(2.44 ± 0.08) × 10⁻¹¹
3C 66A,00031271025,57006.17,35.66505,43.0355,2 22 39.612,43 02 07.8,14.55 ± 0.03,15.36 ± 0.03,14.9 ± 0.04,14.69 ± 0.03,14.94 ± 0.03,14.81 ± 0.04,(2.72 ± 0.08) × 10⁻¹¹,(2.78 ± 0.08) × 10⁻¹¹,(2.85 ± 0.11) × 10⁻¹¹,(2.29 ± 0.07) × 10⁻¹¹,(2.05 ± 0.06) × 10⁻¹¹,(2.53 ± 0.08) × 10⁻¹¹
3C 66A,00031271026,57010.11,35.66505,43.0355,2 22 39.612,43 02 07.8,14.61 ± 0.03,15.37 ± 0.03,14.94 ± 0.04,14.73 ± 0.03,14.9 ± 0.03,14.84 ± 0.04,(2.56 ± 0.08) × 10⁻¹¹,(2.78 ± 0.08) × 10⁻¹¹,(2.73 ± 0.11) × 10⁻¹¹,(2.21 ± 0.07) × 10⁻¹¹,(2.13 ± 0.06) × 10⁻¹¹,(2.47 ± 0.09) × 10⁻¹¹
3C 66A,00031271027,57032.13,35.66505,43.0355,2 22 39.612,43 02 07.8,14.27 ± 0.03,15.15 ± 0.03,14.64 ± 0.04,14.41 ± 0.03,14.52 ± 0.03,14.46 ± 0.03,(0.35 ± 0.01) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(2.97 ± 0.09) × 10⁻¹¹,(3.02 ± 0.08) × 10⁻¹¹,(0.35 ± 0.01) × 10⁻¹⁰
3C 66A,00031271028,57036.13,35.66505,43.0355,2 22 39.612,43 02 07.8,14.41 ± 0.03,15.19 ± 0.03,14.8 ± 0.04,14.45 ± 0.03,14.66 ± 0.03,14.54 ± 0.03,(3.08 ± 0.09) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(3.12 ± 0.12) × 10⁻¹¹,(2.86 ± 0.08) × 10⁻¹¹,(2.64 ± 0.07) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰
3C 66A,00092187001,57304.38,35.66505,43.0355,2 22 39.612,43 02 07.8,14.53 ± 0.02,-,-,-,-,-,(2.75 ± 0.06) × 10⁻¹¹,-,-,-,-,-
3C 66A,00092196001,57305.71,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.86 ± 0.02,-,-,-,-,-,(2.21 ± 0.05) × 10⁻¹¹,-
3C 66A,00092196002,57306.71,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.9 ± 0.02,-,-,-,-,-,(2.13 ± 0.05) × 10⁻¹¹,-
3C 66A,00092196003,57307.71,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.92 ± 0.03,-,-,-,-,-,(2.1 ± 0.05) × 10⁻¹¹,-
3C 66A,00092187002,57308.4,35.66505,43.0355,2 22 39.612,43 02 07.8,-,-,-,-,14.9 ± 0.03,-,-,-,-,-,(2.13 ± 0.06) × 10⁻¹¹,-
