Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
TXS 0506+056,00088954001,58755.85,77.35819,5.69315,5 09 25.9656,5 41 35.34,15.35 ± 0.04,15.93 ± 0.03,15.38 ± 0.04,15.51 ± 0.04,15.85 ± 0.04,15.81 ± 0.05,(1.43 ± 0.05) × 10⁻¹¹,(1.79 ± 0.05) × 10⁻¹¹,(1.95 ± 0.08) × 10⁻¹¹,(1.24 ± 0.04) × 10⁻¹¹,(1.05 ± 0.03) × 10⁻¹¹,(1.22 ± 0.05) × 10⁻¹¹
TXS 0506+056,00095333005,58784.43,77.35819,5.69315,5 09 25.9656,5 41 35.34,15.01 ± 0.04,15.71 ± 0.04,15.18 ± 0.05,15.17 ± 0.04,15.57 ± 0.04,15.43 ± 0.05,(1.97 ± 0.07) × 10⁻¹¹,(2.2 ± 0.08) × 10⁻¹¹,(2.32 ± 0.1) × 10⁻¹¹,(1.69 ± 0.06) × 10⁻¹¹,(1.36 ± 0.05) × 10⁻¹¹,(1.73 ± 0.07) × 10⁻¹¹
TXS 0506+056,00095333006,58816.35,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.99 ± 0.04,15.68 ± 0.03,15.07 ± 0.04,15.31 ± 0.04,15.81 ± 0.04,15.57 ± 0.04,(2.01 ± 0.07) × 10⁻¹¹,(2.27 ± 0.07) × 10⁻¹¹,(2.59 ± 0.1) × 10⁻¹¹,(1.49 ± 0.05) × 10⁻¹¹,(1.09 ± 0.04) × 10⁻¹¹,(1.52 ± 0.06) × 10⁻¹¹
TXS 0506+056,00095333007,58843.33,77.35819,5.69315,5 09 25.9656,5 41 35.34,20.37 ± 0.96,20.62 ± 0.86,20.62 ± 1.99,-,-,21.03 ± 1.45,(1.42 ± 1.25) × 10⁻¹³,(2.39 ± 1.89) × 10⁻¹³,(1.56 ± 2.87) × 10⁻¹³,-,-,(1.0 ± 1.34) × 10⁻¹³
TXS 0506+056,00095333008,58872.17,77.35819,5.69315,5 09 25.9656,5 41 35.34,15.05 ± 0.04,15.72 ± 0.04,15.23 ± 0.06,15.2 ± 0.05,15.66 ± 0.05,15.43 ± 0.06,(1.9 ± 0.08) × 10⁻¹¹,(2.19 ± 0.09) × 10⁻¹¹,(2.23 ± 0.12) × 10⁻¹¹,(1.66 ± 0.07) × 10⁻¹¹,(1.26 ± 0.05) × 10⁻¹¹,(1.73 ± 0.1) × 10⁻¹¹
TXS 0506+056,00088954002,58874.84,77.35819,5.69315,5 09 25.9656,5 41 35.34,-,-,-,-,-,15.17 ± 0.03,-,-,-,-,-,(2.21 ± 0.05) × 10⁻¹¹
TXS 0506+056,00095333009,58902.42,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.51 ± 0.03,15.24 ± 0.03,14.72 ± 0.04,14.74 ± 0.03,15.07 ± 0.03,14.96 ± 0.04,(3.11 ± 0.09) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(2.51 ± 0.08) × 10⁻¹¹,(2.17 ± 0.06) × 10⁻¹¹,(2.68 ± 0.09) × 10⁻¹¹
TXS 0506+056,00095333010,58932.47,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.74 ± 0.03,15.4 ± 0.03,14.93 ± 0.04,14.97 ± 0.03,15.31 ± 0.03,15.21 ± 0.04,(2.53 ± 0.08) × 10⁻¹¹,(2.92 ± 0.08) × 10⁻¹¹,(2.93 ± 0.11) × 10⁻¹¹,(2.05 ± 0.06) × 10⁻¹¹,(1.74 ± 0.05) × 10⁻¹¹,(2.13 ± 0.08) × 10⁻¹¹
TXS 0506+056,00095333011,58960.46,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.95 ± 0.04,15.57 ± 0.04,15.04 ± 0.05,15.2 ± 0.04,15.59 ± 0.04,15.39 ± 0.05,(2.08 ± 0.08) × 10⁻¹¹,(2.51 ± 0.09) × 10⁻¹¹,(2.65 ± 0.12) × 10⁻¹¹,(1.64 ± 0.07) × 10⁻¹¹,(1.34 ± 0.05) × 10⁻¹¹,(1.8 ± 0.08) × 10⁻¹¹
TXS 0506+056,00095628001,59118.28,77.35819,5.69315,5 09 25.9656,5 41 35.34,14.84 ± 0.03,15.52 ± 0.03,14.93 ± 0.04,15.05 ± 0.03,15.46 ± 0.03,15.45 ± 0.03,(2.29 ± 0.07) × 10⁻¹¹,(2.63 ± 0.07) × 10⁻¹¹,(2.94 ± 0.1) × 10⁻¹¹,(1.9 ± 0.06) × 10⁻¹¹,(1.51 ± 0.04) × 10⁻¹¹,(1.71 ± 0.04) × 10⁻¹¹
